model,pooling,task_variant,seq_len,hidden,seed,best_test_acc,success,steps_ran,train_time_sec,student_id,file_tag
rnn,attn,distractors,1,16,2,1.0,1,300,0.4292731285095215,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,5,16,0,1.0,1,300,0.6071009635925293,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,5,16,1,1.0,1,300,0.5805160999298096,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,5,16,2,1.0,1,300,0.5650792121887207,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,10,16,0,1.0,1,300,0.6111423969268799,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,10,16,1,1.0,1,300,0.6297166347503662,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,10,16,2,1.0,1,300,0.6308178901672363,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,20,16,0,1.0,1,300,0.7617688179016113,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,20,16,1,1.0,1,300,0.7539072036743164,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,20,16,2,1.0,1,300,0.8705043792724609,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
